@relation R_data_frame

@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a6 numeric
@attribute a7 numeric
@attribute a8 numeric
@attribute a9 numeric
@attribute a10 numeric
@attribute a11 numeric
@attribute a12 numeric
@attribute a13 numeric
@attribute a14 numeric
@attribute a15 numeric
@attribute a16 numeric
@attribute a17 numeric
@attribute a18 numeric
@attribute a19 numeric
@attribute a20 numeric
@attribute a21 numeric
@attribute a22 numeric
@attribute a23 numeric
@attribute a24 numeric
@attribute a25 numeric
@attribute a26 numeric
@attribute a27 numeric
@attribute a28 numeric
@attribute a29 numeric
@attribute a30 numeric
@attribute a31 numeric
@attribute a32 numeric
@attribute a33 numeric
@attribute a34 numeric
@attribute a35 numeric
@attribute a36 numeric
@attribute a37 numeric
@attribute a38 numeric
@attribute a39 numeric
@attribute a40 numeric
@attribute a41 numeric
@attribute a42 numeric
@attribute a43 numeric
@attribute a44 numeric
@attribute a45 numeric
@attribute a46 numeric
@attribute a47 numeric
@attribute a48 numeric
@attribute a49 numeric
@attribute a50 numeric
@attribute validlabels string

@data
0.120014,0.214464,0.639215,0.915533,0.488892,0.456095,0.459988,0.467923,0.695757,0.459398,0.605965,0.426225,0.659172,0.436305,0.53929,0.659165,0.470635,0.474259,0.543533,0.6554,0.58618,0.421713,0.615568,0.598988,0.593252,0.536914,0.529814,0.519829,0.616001,0.523806,0.380429,0.525911,0.511252,0.534648,0.50187,0.655237,0.566769,0.547376,0.623993,0.524285,0.564753,0.464572,0.609152,0.560666,0.561073,0.433426,0.576849,0.502273,0.484693,0.352363,GO0009987@GO0006355@GO0010468@GO1903506@GO2000112@GO0060255@GO0019222@GO0050789@GO0065007@GO2001141@GO0010556@GO0031326@GO0051252@GO0009889@GO0031323@GO0050794@GO0019219@GO0051171@GO0080090@GO0016310@GO0043170@GO0044238@GO0071704@GO0008152@GO0044260@GO0044237@GO0006796@GO0006793@GO0016070@GO0090304@GO0006139@GO0006725@GO0034641@GO0046483@GO1901360@GO0006807@GO0034645@GO0034654@GO0009059@GO0044249@GO1901576@GO0009058@GO0018130@GO0019438@GO0044271@GO1901362@GO0006351@GO0097659@GO0032774
0.120526,0.203104,0.628392,0.908551,0.501577,0.464165,0.45166,0.490416,0.684996,0.465269,0.618354,0.427779,0.664468,0.431227,0.541995,0.667748,0.469673,0.479711,0.537035,0.663616,0.581752,0.420881,0.625024,0.595602,0.578192,0.535397,0.528371,0.527044,0.622401,0.521379,0.383924,0.522952,0.466128,0.534707,0.517653,0.652617,0.547659,0.552003,0.623381,0.518338,0.562551,0.461502,0.613602,0.554223,0.560299,0.439125,0.580276,0.498857,0.484595,0.348405,GO0009987@GO0006355@GO0010468@GO1903506@GO2000112@GO0060255@GO0019222@GO0050789@GO0065007@GO2001141@GO0010556@GO0031326@GO0051252@GO0009889@GO0031323@GO0050794@GO0019219@GO0051171@GO0080090@GO0016310@GO0043170@GO0044238@GO0071704@GO0008152@GO0044260@GO0044237@GO0006796@GO0006793@GO0016070@GO0090304@GO0006139@GO0006725@GO0034641@GO0046483@GO1901360@GO0006807@GO0034645@GO0034654@GO0009059@GO0044249@GO1901576@GO0009058@GO0018130@GO0019438@GO0044271@GO1901362@GO0006351@GO0097659@GO0032774
0.17005,0.222455,0.40071,0.91265,0.292273,0.434496,0.447406,0.503978,0.615761,0.020947,0.541357,0.404721,0.678065,0.466779,0.509305,0.63598,0.437538,0.435337,0.537064,0.683009,0.610641,0.419175,0.613373,0.62896,0.558236,0.546049,0.555458,0.514819,0.616552,0.454531,0.338857,0.543282,0.549088,0.540887,0.538915,0.646621,0.538862,0.548706,0.599998,0.516092,0.595091,0.470645,0.636553,0.349197,0.505521,0.419373,0.556469,0.548685,0.435593,0.344102,GO0009987@GO0006357@GO0006355@GO0010468@GO1903506@GO2000112@GO0060255@GO0019222@GO0050789@GO0065007@GO2001141@GO0010556@GO0031326@GO0051252@GO0009889@GO0031323@GO0050794@GO0019219@GO0051171@GO0080090@GO0007165@GO0043170@GO0044238@GO0071704@GO0008152@GO0044260@GO0044237@GO0016070@GO0090304@GO0006139@GO0006725@GO0034641@GO0046483@GO1901360@GO0006807@GO0031325@GO0009893@GO0048522@GO0048518@GO0010604@GO0034645@GO0034654@GO0009059@GO0044249@GO1901576@GO0009058@GO0018130@GO0019438@GO0044271@GO1901362@GO0048856@GO0032502@GO0032501@GO0006810@GO0051234@GO0051179@GO0006351@GO0097659@GO0032774@GO0006811@GO0022414@GO0007186@GO0048609@GO0010628@GO0045893@GO1903508@GO1902680@GO0010557@GO0031328@GO0051254@GO0009891@GO0045935@GO0051173@GO0045944
0.528469,0.80961,0.544358,0.970333,0.559683,0.346236,0.712446,0.311988,0.566087,0.533361,0.463011,0.388735,0.644438,0.449141,0.507521,0.612492,0.412619,0.449544,0.241394,0.681441,0.444237,0.471133,0.74275,0.631057,0.708409,0.499414,0.527973,0.51581,0.609354,0.49719,0.422417,0.563961,0.383882,0.51587,0.448229,0.759279,0.481878,0.556691,0.632924,0.507916,0.571127,0.432817,0.615539,0.541107,0.555706,0.446804,0.58773,0.55063,0.417002,0.364755,GO1903047@GO0022402@GO0009987@GO0006357@GO0000122@GO0045892@GO0006355@GO0010468@GO1903506@GO2000112@GO0060255@GO0019222@GO0050789@GO0065007@GO2001141@GO0010556@GO0031326@GO0051252@GO0009889@GO0031323@GO0050794@GO0019219@GO0051171@GO0080090@GO0010629@GO1903507@GO2000113@GO0010605@GO0009892@GO0048519@GO1902679@GO0010558@GO0031327@GO0051253@GO0009890@GO0031324@GO0048523@GO0045934@GO0051172@GO0035556@GO0006468@GO0007165@GO0006464@GO0016310@GO0036211@GO0044267@GO0019538@GO0043412@GO0043170@GO0044238@GO0071704@GO0008152@GO0044260@GO0044237@GO0006796@GO0006793@GO0016071@GO0016070@GO0090304@GO0006139@GO0006725@GO0034641@GO0046483@GO1901360@GO0006807@GO0044248@GO0009056@GO0031325@GO0009893@GO0048522@GO0048518@GO0010604@GO0050790@GO0065009@GO0043085@GO0044093@GO0016567@GO0032446@GO0070647@GO0006996@GO0016043@GO0071840@GO0000377@GO0000398@GO0006397@GO0000375@GO0008380@GO0006396@GO0006259@GO0006281@GO0006974@GO0033554@GO0006950@GO0051716@GO0050896@GO0034645@GO0034654@GO0009059@GO0044249@GO1901576@GO0009058@GO0018130@GO0019438@GO0044271@GO1901362@GO0048731@GO0048856@GO0032502@GO0032501@GO0016192@GO0006810@GO0051234@GO0051179@GO0005975@GO0006351@GO0097659@GO0032774@GO0006366@GO0071702@GO0071705@GO0046907@GO0051641@GO0051649@GO0006412@GO0043043@GO0006518@GO0043604@GO1901566@GO0043603@GO1901564@GO0006508@GO0006886@GO0015031@GO0015833@GO0045184@GO0042886@GO0008104@GO0033036@GO0006811@GO0043065@GO0042981@GO0043068@GO0043067@GO0010941@GO0010942@GO0051336@GO0051345@GO0000280@GO0048285@GO0022414@GO0022610@GO0007155@GO0048609@GO0007399@GO0051704@GO0042127@GO0008284@GO0016032@GO0044403@GO0044764@GO0044419@GO0010628@GO0032259@GO0055085@GO0043087@GO0043547@GO0045893@GO1903508@GO1902680@GO0010557@GO0031328@GO0051254@GO0009891@GO0045935@GO0051173@GO0045944
0.065498,0.040646,0.484174,0.890789,0.602473,0.428926,0.447193,0.482624,0.728816,0.433648,0.603301,0.385938,0.648804,0.493132,0.475713,0.678443,0.475567,0.453245,0.424403,0.675161,0.622638,0.472632,0.631824,0.608436,0.570599,0.553247,0.529441,0.518424,0.606783,0.500189,0.367083,0.522163,0.538414,0.528095,0.575213,0.666526,0.500395,0.551017,0.633935,0.497685,0.604807,0.47252,0.685354,0.563108,0.537605,0.351105,0.567307,0.499739,0.501648,0.356847,GO0009987@GO0006355@GO0010468@GO1903506@GO2000112@GO0060255@GO0019222@GO0050789@GO0065007@GO2001141@GO0010556@GO0031326@GO0051252@GO0009889@GO0031323@GO0050794@GO0019219@GO0051171@GO0080090@GO0043170@GO0044238@GO0071704@GO0008152@GO0044260@GO0044237@GO0016070@GO0090304@GO0006139@GO0006725@GO0034641@GO0046483@GO1901360@GO0006807@GO0034645@GO0034654@GO0009059@GO0044249@GO1901576@GO0009058@GO0018130@GO0019438@GO0044271@GO1901362@GO0006351@GO0097659@GO0032774
0.734254,0.401506,0.797586,0.250271,0.474128,0.3635,0.31984,0.298237,0.546288,0.504477,0.603307,0.984452,0.587478,0.382176,0.229907,0.622246,0.431137,0.298988,0.359695,0.694524,0.468386,0.252693,0.329486,0.585579,0.734208,0.317828,0.663901,0.556873,0.546498,0.569261,0.882555,0.620344,0.554011,0.725947,0.718559,0.869945,0.545791,0.272156,0.800965,0.369743,0.423072,0.857292,0.701957,0.522149,0.80767,0.222563,0,0.451291,0.349601,0.111504,GO0009987@GO0006357@GO0006355@GO0010468@GO1903506@GO2000112@GO0060255@GO0019222@GO0050789@GO0065007@GO2001141@GO0010556@GO0031326@GO0051252@GO0009889@GO0031323@GO0050794@GO0019219@GO0051171@GO0080090@GO0007165@GO0043170@GO0044238@GO0071704@GO0008152@GO0044260@GO0044237@GO0016070@GO0090304@GO0006139@GO0006725@GO0034641@GO0046483@GO1901360@GO0006807@GO0031325@GO0009893@GO0048522@GO0048518@GO0010604@GO0034645@GO0034654@GO0009059@GO0044249@GO1901576@GO0009058@GO0018130@GO0019438@GO0044271@GO1901362@GO0048856@GO0032502@GO0032501@GO0006810@GO0051234@GO0051179@GO0006351@GO0097659@GO0032774@GO0010628@GO0045893@GO1903508@GO1902680@GO0010557@GO0031328@GO0051254@GO0009891@GO0045935@GO0051173@GO0045944
0.096011,0.155009,0.627702,0.892188,0.494227,0.464738,0.384968,0.508865,0.657781,0.486311,0.615883,0.419441,0.656044,0.437561,0.533154,0.661847,0.473068,0.460011,0.491561,0.663756,0.583306,0.430146,0.620956,0.599004,0.59015,0.536678,0.527925,0.522079,0.618143,0.504145,0.394072,0.5119,0.354669,0.510592,0.560358,0.644269,0.561883,0.554224,0.62702,0.516517,0.562803,0.469363,0.616146,0.555706,0.560664,0.459555,0.581846,0.496896,0.489739,0.34961,GO0009987@GO0006355@GO0010468@GO1903506@GO2000112@GO0060255@GO0019222@GO0050789@GO0065007@GO2001141@GO0010556@GO0031326@GO0051252@GO0009889@GO0031323@GO0050794@GO0019219@GO0051171@GO0080090@GO0016310@GO0043170@GO0044238@GO0071704@GO0008152@GO0044260@GO0044237@GO0006796@GO0006793@GO0016070@GO0090304@GO0006139@GO0006725@GO0034641@GO0046483@GO1901360@GO0006807@GO0034645@GO0034654@GO0009059@GO0044249@GO1901576@GO0009058@GO0018130@GO0019438@GO0044271@GO1901362@GO0006351@GO0097659@GO0032774
0.119961,0.212558,0.638964,0.912912,0.490859,0.457248,0.436573,0.485455,0.682711,0.468627,0.608074,0.422641,0.65839,0.437581,0.537172,0.661428,0.471091,0.473186,0.542293,0.659914,0.58602,0.42414,0.614603,0.599954,0.597455,0.536991,0.531806,0.521225,0.617482,0.516825,0.385925,0.519322,0.454233,0.526496,0.520441,0.651619,0.564733,0.551369,0.622588,0.521498,0.564998,0.465965,0.612443,0.558909,0.560334,0.442973,0.577742,0.501692,0.482727,0.351192,GO0009987@GO0006355@GO0010468@GO1903506@GO2000112@GO0060255@GO0019222@GO0050789@GO0065007@GO2001141@GO0010556@GO0031326@GO0051252@GO0009889@GO0031323@GO0050794@GO0019219@GO0051171@GO0080090@GO0016310@GO0043170@GO0044238@GO0071704@GO0008152@GO0044260@GO0044237@GO0006796@GO0006793@GO0016070@GO0090304@GO0006139@GO0006725@GO0034641@GO0046483@GO1901360@GO0006807@GO0034645@GO0034654@GO0009059@GO0044249@GO1901576@GO0009058@GO0018130@GO0019438@GO0044271@GO1901362@GO0006351@GO0097659@GO0032774
0.066841,0.038567,0.475523,0.896471,0.606861,0.399415,0.447303,0.455536,0.711293,0.450424,0.686951,0.414948,0.640884,0.477649,0.480208,0.579272,0.425512,0.47077,0.419146,0.688959,0.615335,0.38747,0.634464,0.513633,0.564557,0.56092,0.536977,0.487279,0.619203,0.479899,0.35243,0.51044,0.567774,0.51249,0.553198,0.657832,0.562875,0.540382,0.65057,0.536623,0.579517,0.492604,0.656968,0.566938,0.548218,0.416105,0.585909,0.501736,0.516795,0.358384,GO0006355@GO0010468@GO1903506@GO2000112@GO0060255@GO0019222@GO0050789@GO0065007@GO2001141@GO0010556@GO0031326@GO0051252@GO0009889@GO0031323@GO0050794@GO0019219@GO0051171@GO0080090
0.108711,0.19172,0.635846,0.911114,0.484324,0.452675,0.488116,0.443018,0.714994,0.444665,0.596901,0.432719,0.656782,0.435491,0.540956,0.656633,0.467715,0.469606,0.523659,0.655777,0.587208,0.42456,0.616889,0.597976,0.594602,0.535142,0.528364,0.519315,0.617609,0.533838,0.366242,0.536724,0.5852,0.54632,0.477298,0.665206,0.566831,0.538541,0.621826,0.529288,0.566148,0.463392,0.605849,0.565729,0.559793,0.406677,0.575242,0.5019,0.49071,0.351344,GO0009987@GO0006355@GO0010468@GO1903506@GO2000112@GO0060255@GO0019222@GO0050789@GO0065007@GO2001141@GO0010556@GO0031326@GO0051252@GO0009889@GO0031323@GO0050794@GO0019219@GO0051171@GO0080090@GO0043170@GO0044238@GO0071704@GO0008152@GO0044260@GO0044237@GO0016070@GO0090304@GO0006139@GO0006725@GO0034641@GO0046483@GO1901360@GO0006807@GO0034645@GO0034654@GO0009059@GO0044249@GO1901576@GO0009058@GO0018130@GO0019438@GO0044271@GO1901362@GO0006351@GO0097659@GO0032774
0.080379,0.116393,0.575916,0.907534,0.53926,0.438876,0.435177,0.594559,0.634306,0.473851,0.636514,0.428694,0.663889,0.466643,0.506071,0.640595,0.474382,0.451584,0.510601,0.66051,0.566584,0.428235,0.630848,0.578172,0.616002,0.501117,0.528864,0.515087,0.617709,0.510512,0.395344,0.537622,0.375182,0.496366,0.607075,0.658311,0.55894,0.569563,0.630131,0.51699,0.572881,0.476542,0.624752,0.546555,0.566135,0.511228,0.587943,0.509044,0.468555,0.348443,GO0009987@GO0006355@GO0010468@GO1903506@GO2000112@GO0060255@GO0019222@GO0050789@GO0065007@GO2001141@GO0010556@GO0031326@GO0051252@GO0009889@GO0031323@GO0050794@GO0019219@GO0051171@GO0080090@GO0043170@GO0044238@GO0071704@GO0008152@GO0044260@GO0044237@GO0016070@GO0090304@GO0006139@GO0006725@GO0034641@GO0046483@GO1901360@GO0006807@GO0034645@GO0034654@GO0009059@GO0044249@GO1901576@GO0009058@GO0018130@GO0019438@GO0044271@GO1901362@GO0006351@GO0097659@GO0032774
